sample_id,genetic_run_name,datetime_collected,fork_length_mm,field_run_name
TIS25_6_A_6,Fall,2025-01-14T10:40:00Z,42,Fall
TIS25_6_A_7,Early/Late Heterozygous,2025-01-14T10:40:00Z,36,Fall
TIS25_6_A_8,Early/Late Heterozygous,2025-01-14T10:41:00Z,36,Fall
TIS25_6_A_9,Early/Late Heterozygous,2025-01-14T10:42:00Z,39,Fall
TIS25_6_B_1,Early/Late Heterozygous,2025-01-15T11:01:00Z,45,Spring
TIS25_6_B_2,Early/Late Heterozygous,2025-01-16T11:12:00Z,46,Spring
TIS25_6_X_1,Early/Late Heterozygous,2025-01-17T10:40:00Z,39,Fall
TIS25_6_X_2,Early/Late Heterozygous,2025-01-17T10:42:00Z,42,Fall
TIS25_6_X_3,Fall,2025-01-17T10:43:00Z,41,Fall
TIS25_6_X_4,Early/Late Heterozygous,2025-01-17T10:50:00Z,43,Fall
TIS25_6_X_5,Early/Late Heterozygous,2025-01-17T10:56:00Z,38,Fall
TIS25_7_A_1,Spring/Winter,2025-01-27T10:30:00Z,34,Fall
TIS25_7_A_10,Early/Late Heterozygous,2025-01-27T10:41:00Z,34,Fall
TIS25_7_A_11,Fall,2025-01-27T10:43:00Z,31,Fall
TIS25_7_A_12,Fall,2025-01-27T10:45:00Z,34,Fall
TIS25_7_A_13,Early/Late Heterozygous,2025-01-27T10:47:00Z,37,Fall
TIS25_7_A_14,Fall,2025-01-27T10:48:00Z,32,Fall
TIS25_7_A_15,Fall,2025-01-27T10:50:00Z,38,Fall
TIS25_7_A_16,Fall,2025-01-27T10:53:00Z,34,Fall
TIS25_7_A_17,Early/Late Heterozygous,2025-01-27T10:54:00Z,40,Fall
TIS25_7_A_18,Fall,2025-01-27T10:55:00Z,38,Fall
TIS25_7_A_19,Early/Late Heterozygous,2025-01-27T10:56:00Z,34,Fall
TIS25_7_A_2,Fall,2025-01-27T10:30:00Z,35,Fall
TIS25_7_A_20,Early/Late Heterozygous,2025-01-27T10:58:00Z,35,Fall
TIS25_7_A_21,Fall,2025-01-27T11:01:00Z,34,Fall
TIS25_7_A_22,Early/Late Heterozygous,2025-01-27T11:02:00Z,33,Fall
TIS25_7_A_23,Fall,2025-01-27T11:03:00Z,36,Fall
TIS25_7_A_24,Early/Late Heterozygous,2025-01-27T11:04:00Z,40,Fall
TIS25_7_A_25,Fall,2025-01-28T10:28:00Z,36,Fall
TIS25_7_A_26,Fall,2025-01-28T10:32:00Z,36,Fall
TIS25_7_A_27,Fall,2025-01-28T10:34:00Z,33,Fall
TIS25_7_A_28,Early/Late Heterozygous,2025-01-28T10:36:00Z,33,Fall
TIS25_7_A_29,Fall,2025-01-28T10:37:00Z,37,Fall
TIS25_7_A_3,Fall,2025-01-27T10:31:00Z,39,Fall
TIS25_7_A_30,Fall,2025-01-28T10:38:00Z,34,Fall
TIS25_7_A_31,Fall,2025-01-28T10:39:00Z,34,Fall
TIS25_7_A_32,Fall,2025-01-28T10:41:00Z,41,Fall
TIS25_7_A_33,Fall,2025-01-28T10:42:00Z,34,Fall
TIS25_7_A_34,Early/Late Heterozygous,2025-01-28T10:46:00Z,44,Fall
TIS25_7_A_35,Early/Late Heterozygous,2025-01-28T10:47:00Z,35,Fall
TIS25_7_A_4,Early/Late Heterozygous,2025-01-27T10:33:00Z,43,Fall
TIS25_7_A_5,Early/Late Heterozygous,2025-01-27T10:34:00Z,34,Fall
TIS25_7_A_6,Early/Late Heterozygous,2025-01-27T10:36:00Z,38,Fall
TIS25_7_A_7,Early/Late Heterozygous,2025-01-27T10:37:00Z,35,Fall
TIS25_7_A_8,Fall,2025-01-27T10:38:00Z,36,Fall
TIS25_7_A_9,Early/Late Heterozygous,2025-01-27T10:40:00Z,38,Fall
TIS25_7_B_1,Fall,2025-01-27T10:51:00Z,45,Fall
TIS25_7_B_2,Spring/Winter,2025-01-29T11:33:00Z,53,Spring
TIS25_7_B_3,Early/Late Heterozygous,2025-01-29T11:35:00Z,48,Fall
TIS25_7_C_1,Early/Late Heterozygous,2025-01-27T10:27:00Z,84,Winter
TIS25_8_A_1,Fall,2025-02-11T10:47:00Z,36,Fall
TIS25_8_A_10,Early/Late Heterozygous,2025-02-11T11:11:00Z,38,Fall
TIS25_8_A_11,Fall,2025-02-11T11:12:00Z,39,Fall
TIS25_8_A_12,Fall,2025-02-11T11:14:00Z,34,Fall
TIS25_8_A_13,Fall,2025-02-11T11:18:00Z,38,Fall
TIS25_8_A_14,Fall,2025-02-11T11:19:00Z,39,Fall
TIS25_8_A_15,Fall,2025-02-11T11:20:00Z,38,Fall
TIS25_8_A_16,Fall,2025-02-12T10:38:00Z,38,Fall
TIS25_8_A_17,Early/Late Heterozygous,2025-02-12T10:40:00Z,36,Fall
TIS25_8_A_18,Fall,2025-02-12T10:40:00Z,35,Fall
TIS25_8_A_19,Fall,2025-02-12T10:40:00Z,34,Fall
TIS25_8_A_2,Fall,2025-02-11T10:49:00Z,40,Fall
TIS25_8_A_20,Fall,2025-02-12T10:41:00Z,34,Fall
TIS25_8_A_21,Fall,2025-02-12T10:42:00Z,39,Fall
TIS25_8_A_22,Fall,2025-02-12T10:43:00Z,34,Fall
TIS25_8_A_23,Early/Late Heterozygous,2025-02-12T10:44:00Z,36,Fall
TIS25_8_A_24,Fall,2025-02-12T10:46:00Z,35,Fall
TIS25_8_A_25,Early/Late Heterozygous,2025-02-12T10:48:00Z,35,Fall
TIS25_8_A_26,Fall,2025-02-12T10:49:00Z,36,Fall
TIS25_8_A_27,Early/Late Heterozygous,2025-02-12T10:50:00Z,32,Fall
TIS25_8_A_28,Fall,2025-02-12T10:51:00Z,37,Fall
TIS25_8_A_29,Fall,2025-02-12T10:52:00Z,38,Fall
TIS25_8_A_3,Fall,2025-02-11T10:53:00Z,38,Fall
TIS25_8_A_30,Early/Late Heterozygous,2025-02-12T10:52:00Z,37,Fall
TIS25_8_A_31,Fall,2025-02-12T10:52:00Z,38,Fall
TIS25_8_A_32,Fall,2025-02-12T10:53:00Z,42,Fall
TIS25_8_A_33,Fall,2025-02-12T10:54:00Z,36,Fall
TIS25_8_A_34,Fall,2025-02-12T10:54:00Z,36,Fall
TIS25_8_A_35,Fall,2025-02-12T10:54:00Z,36,Fall
TIS25_8_A_4,Fall,2025-02-11T10:58:00Z,39,Fall
TIS25_8_A_5,Fall,2025-02-11T11:00:00Z,35,Fall
TIS25_8_A_6,Early/Late Heterozygous,2025-02-11T11:01:00Z,34,Fall
TIS25_8_A_7,Spring/Winter,2025-02-11T11:06:00Z,38,Fall
TIS25_8_A_8,Fall,2025-02-11T11:06:00Z,36,Fall
TIS25_8_A_9,Fall,2025-02-11T11:09:00Z,34,Fall
TIS25_8_B_1,Early/Late Heterozygous,2025-02-11T11:16:00Z,46,Fall
TIS25_8_B_2,Early/Late Heterozygous,2025-02-12T10:54:00Z,50,Fall
TIS25_8_C_1,Early/Late Heterozygous,2025-02-14T10:57:00Z,70,Spring
TIS25_9_A_1,Fall,2025-02-24T10:35:00Z,36,Fall
TIS25_9_A_10,Early/Late Heterozygous,2025-02-26T12:43:00Z,42,Fall
TIS25_9_A_11,Fall,2025-02-26T12:44:00Z,40,Fall
TIS25_9_A_12,Fall,2025-02-26T12:44:00Z,46,Fall
TIS25_9_A_13,Fall,2025-02-26T12:45:00Z,44,Fall
TIS25_9_A_14,Fall,2025-02-26T12:45:00Z,37,Fall
TIS25_9_A_15,Fall,2025-02-26T12:46:00Z,37,Fall
TIS25_9_A_16,Fall,2025-02-26T12:46:00Z,44,Fall
TIS25_9_A_17,Early/Late Heterozygous,2025-02-26T12:47:00Z,48,Fall
TIS25_9_A_18,Early/Late Heterozygous,2025-02-27T11:30:00Z,39,Fall
TIS25_9_A_19,Fall,2025-02-27T11:39:00Z,44,Fall
TIS25_9_A_2,Fall,2025-02-24T10:35:00Z,40,Fall
TIS25_9_A_20,Early/Late Heterozygous,2025-02-27T11:59:00Z,37,Fall
TIS25_9_A_21,Fall,2025-02-27T12:01:00Z,33,Fall
TIS25_9_A_22,Fall,2025-02-27T12:02:00Z,44,Fall
TIS25_9_A_23,Fall,2025-02-27T12:04:00Z,40,Fall
TIS25_9_A_24,Fall,2025-02-27T12:05:00Z,39,Fall
TIS25_9_A_25,Fall,2025-02-27T12:07:00Z,43,Fall
TIS25_9_A_26,Fall,2025-02-27T12:08:00Z,42,Fall
TIS25_9_A_27,Fall,2025-02-27T12:10:00Z,34,Fall
TIS25_9_A_28,Fall,2025-03-01T11:12:00Z,36,Fall
TIS25_9_A_29,Fall,2025-03-01T11:14:00Z,49,Fall
TIS25_9_A_3,Fall,2025-02-24T10:40:00Z,41,Fall
TIS25_9_A_30,Early/Late Heterozygous,2025-03-01T11:17:00Z,43,Fall
TIS25_9_A_31,Fall,2025-03-01T11:20:00Z,47,Fall
TIS25_9_A_32,Early/Late Heterozygous,2025-03-01T11:23:00Z,43,Fall
TIS25_9_A_4,Fall,2025-02-24T10:50:00Z,37,Fall
TIS25_9_A_5,Early/Late Heterozygous,2025-02-24T10:50:00Z,37,Fall
TIS25_9_A_6,Early/Late Heterozygous,2025-02-25T11:02:00Z,39,Fall
TIS25_9_A_7,Fall,2025-02-25T11:04:00Z,42,Fall
TIS25_9_A_8,Fall,2025-02-25T11:07:00Z,45,Fall
TIS25_9_A_9,Fall,2025-02-25T11:15:00Z,42,Fall
TIS25_9_B_1,Fall,2025-02-24T10:30:00Z,45,Fall
TIS25_9_B_10,Spring/Winter,2025-02-27T11:44:00Z,54,Fall
TIS25_9_B_11,Early/Late Heterozygous,2025-02-27T11:48:00Z,54,Fall
TIS25_9_B_12,Fall,2025-02-28T01:01:00Z,51,Fall
TIS25_9_B_13,Fall,2025-03-01T11:22:00Z,64,Spring
TIS25_9_B_2,Fall,2025-02-24T10:40:00Z,47,Fall
TIS25_9_B_3,Early/Late Heterozygous,2025-02-24T10:45:00Z,58,Spring
TIS25_9_B_4,Early/Late Heterozygous,2025-02-25T11:02:00Z,48,Fall
TIS25_9_B_5,Early/Late Heterozygous,2025-02-25T11:08:00Z,59,Spring
TIS25_9_B_6,Fall,2025-02-25T11:10:00Z,60,Spring
TIS25_9_B_7,Fall,2025-02-26T12:46:00Z,53,Fall
TIS25_9_B_8,Fall,2025-02-26T12:46:00Z,53,Fall
TIS25_9_B_9,Early/Late Heterozygous,2025-02-27T11:40:00Z,54,Fall
TIS25_9_D_1,Fall,2025-02-27T11:28:00Z,103,Winter
TIS25_9_D_2,Fall,2025-02-27T11:31:00Z,95,Winter
TIS25_9_X_1,Early/Late Heterozygous,2025-02-27T11:43:00Z,125,Winter
YUR25_10_A_1,Fall,2025-03-10T11:14:00Z,37,Fall
YUR25_10_A_10,Early/Late Heterozygous,2025-03-10T11:26:00Z,35,Fall
YUR25_10_A_2,Fall,2025-03-10T11:15:00Z,34,Fall
YUR25_10_A_3,Early/Late Heterozygous,2025-03-10T11:17:00Z,37,Fall
YUR25_10_A_4,Fall,2025-03-10T11:18:00Z,38,Fall
YUR25_10_A_5,Fall,2025-03-10T11:19:00Z,36,Fall
YUR25_10_A_6,Fall,2025-03-10T11:21:00Z,37,Fall
YUR25_10_A_7,Fall,2025-03-10T11:22:00Z,37,Fall
YUR25_10_A_8,Fall,2025-03-10T11:23:00Z,35,Fall
YUR25_10_A_9,Early/Late Heterozygous,2025-03-10T11:25:00Z,31,Fall
YUR25_10_B_1,Fall,2025-03-10T11:28:00Z,59,Fall
YUR25_10_B_2,Spring,2025-03-10T11:30:00Z,62,Fall
YUR25_10_B_3,Spring,2025-03-10T11:31:00Z,55,Fall
YUR25_10_B_4,Fall,2025-03-10T11:33:00Z,53,Fall
YUR25_10_B_5,Fall,2025-03-10T11:34:00Z,56,Fall
YUR25_10_C_1,Early/Late Heterozygous,2025-03-10T11:35:00Z,65,Spring
YUR25_10_C_2,Early/Late Heterozygous,2025-03-11T11:21:00Z,68,Spring
YUR25_10_C_3,Fall,2025-03-11T11:22:00Z,67,Spring
YUR25_10_C_4,Fall,2025-03-11T11:24:00Z,75,Spring
YUR25_10_C_5,Fall,2025-03-11T11:25:00Z,70,Spring
YUR25_11_A_1,Fall,2025-03-24T10:42:00Z,35,Fall
YUR25_11_A_10,Fall,2025-03-24T10:58:00Z,33,Fall
YUR25_11_A_2,Early/Late Heterozygous,2025-03-24T10:43:00Z,38,Fall
YUR25_11_A_3,Fall,2025-03-24T10:44:00Z,35,Fall
YUR25_11_A_4,Fall,2025-03-24T10:46:00Z,37,Fall
YUR25_11_A_5,Fall,2025-03-24T10:47:00Z,36,Fall
YUR25_11_A_6,Fall,2025-03-24T10:49:00Z,36,Fall
YUR25_11_A_7,Fall,2025-03-24T10:53:00Z,36,Fall
YUR25_11_A_8,Fall,2025-03-24T10:54:00Z,38,Fall
YUR25_11_A_9,Fall,2025-03-24T10:56:00Z,36,Fall
YUR25_11_B_1,Fall,2025-03-24T11:02:00Z,58,Fall
YUR25_11_B_2,Fall,2025-03-25T11:00:00Z,61,Fall
YUR25_11_B_3,Early/Late Heterozygous,2025-03-26T10:25:00Z,56,Fall
YUR25_11_B_4,Fall,2025-03-26T10:26:00Z,53,Fall
YUR25_11_B_5,Fall,2025-03-27T12:45:00Z,60,Fall
YUR25_11_C_1,Spring,2025-03-25T10:40:00Z,77,Spring
YUR25_11_C_2,Fall,2025-03-25T10:53:00Z,66,Fall
YUR25_11_C_3,Early/Late Heterozygous,2025-03-25T10:56:00Z,65,Fall
YUR25_11_C_4,Early/Late Heterozygous,2025-03-28T11:42:00Z,65,Fall
YUR25_11_X_1,Early/Late Heterozygous,2025-03-28T11:41:00Z,116,Winter
YUR25_12_A_1,Fall,2025-04-07T10:05:00Z,37,NA
YUR25_12_A_10,Fall,2025-04-07T10:36:00Z,38,NA
YUR25_12_A_2,Fall,2025-04-07T10:06:00Z,36,NA
YUR25_12_A_3,Fall,2025-04-07T10:08:00Z,34,NA
YUR25_12_A_4,Fall,2025-04-07T10:12:00Z,37,NA
YUR25_12_A_5,Fall,2025-04-07T10:17:00Z,38,NA
YUR25_12_A_6,Fall,2025-04-07T10:18:00Z,33,NA
YUR25_12_A_7,Fall,2025-04-07T10:19:00Z,37,NA
YUR25_12_A_8,Fall,2025-04-07T10:27:00Z,35,NA
YUR25_12_A_9,Fall,2025-04-07T10:34:00Z,33,NA
YUR25_12_B_1,Fall,2025-04-07T10:15:00Z,64,NA
YUR25_12_B_2,Fall,2025-04-07T10:25:00Z,58,NA
YUR25_12_B_3,Fall,2025-04-07T10:26:00Z,63,NA
YUR25_12_B_4,Fall,2025-04-07T10:33:00Z,55,NA
YUR25_12_B_5,Early/Late Heterozygous,2025-04-08T10:22:00Z,60,Spring
YUR25_12_C_1,Fall,2025-04-07T10:10:00Z,67,Fall
YUR25_12_C_2,Fall,2025-04-07T10:11:00Z,82,Spring
YUR25_12_C_3,Fall,2025-04-11T09:30:00Z,75,Fall
YUR25_12_D_1,Early/Late Heterozygous,2025-04-08T10:19:00Z,94,Spring
YUR25_13_A_1,Fall,2025-04-21T11:59:00Z,34,NA
YUR25_13_A_10,Fall,2025-04-23T10:41:00Z,37,NA
YUR25_13_A_2,Fall,2025-04-21T12:01:00Z,35,NA
YUR25_13_A_3,Fall,2025-04-21T12:05:00Z,34,NA
YUR25_13_A_4,Fall,2025-04-22T10:43:00Z,34,NA
YUR25_13_A_5,Fall,2025-04-22T10:44:00Z,35,NA
YUR25_13_A_6,Fall,2025-04-22T10:50:00Z,35,NA
YUR25_13_A_7,Fall,2025-04-22T10:52:00Z,35,NA
YUR25_13_A_8,Early/Late Heterozygous,2025-04-22T10:53:00Z,33,NA
YUR25_13_A_9,Fall,2025-04-23T10:40:00Z,44,Fall
YUR25_13_B_1,Fall,2025-04-21T12:02:00Z,51,Fall
YUR25_13_B_2,Fall,2025-04-21T12:03:00Z,50,Fall
YUR25_13_B_3,Fall,2025-04-22T10:32:00Z,55,Fall
YUR25_13_B_4,Fall,2025-04-22T10:38:00Z,46,Fall
YUR25_13_B_5,Fall,2025-04-22T10:40:00Z,60,Fall
YUR25_13_C_1,Fall,2025-04-21T11:56:00Z,71,Fall
YUR25_13_C_2,Fall,2025-04-21T11:56:00Z,75,Fall
YUR25_13_C_3,Fall,2025-04-21T11:58:00Z,77,Fall
YUR25_13_C_4,Fall,2025-04-22T10:33:00Z,72,Fall
YUR25_13_C_5,Fall,2025-04-22T10:35:00Z,70,Fall
YUR25_13_D_1,Early/Late Heterozygous,2025-04-22T10:41:00Z,90,Spring
YUR25_13_D_2,Fall,2025-04-23T10:44:00Z,86,Spring
YUR25_13_D_3,Early/Late Heterozygous,2025-04-23T10:45:00Z,89,Spring
YUR25_13_D_4,Early/Late Heterozygous,2025-04-23T10:46:00Z,85,Spring
YUR25_13_D_5,Fall,2025-04-24T11:38:00Z,97,Spring
YUR25_14_A_1,Unknown,NA,NA,NA
YUR25_14_A_10,Unknown,NA,NA,NA
YUR25_14_A_2,Unknown,NA,NA,NA
YUR25_14_A_3,Unknown,NA,NA,NA
YUR25_14_A_4,Unknown,NA,NA,NA
YUR25_14_A_5,Unknown,NA,NA,NA
YUR25_14_A_6,Unknown,NA,NA,NA
YUR25_14_A_7,Unknown,NA,NA,NA
YUR25_14_A_8,Early/Late Heterozygous,NA,NA,NA
YUR25_14_A_9,Unknown,NA,NA,NA
YUR25_14_B_1,Unknown,NA,NA,NA
YUR25_14_B_2,Unknown,NA,NA,NA
YUR25_14_B_3,Unknown,NA,NA,NA
YUR25_14_B_4,Unknown,NA,NA,NA
YUR25_14_B_5,Unknown,NA,NA,NA
YUR25_14_C_1,Unknown,NA,NA,NA
YUR25_14_C_2,Unknown,NA,NA,NA
YUR25_14_C_3,Unknown,NA,NA,NA
YUR25_14_C_4,Unknown,NA,NA,NA
YUR25_14_C_5,Unknown,NA,NA,NA
YUR25_14_D_1,Unknown,NA,NA,NA
YUR25_14_D_2,Unknown,NA,NA,NA
YUR25_14_D_3,Unknown,NA,NA,NA
YUR25_14_D_4,Unknown,NA,NA,NA
YUR25_14_D_5,Unknown,NA,NA,NA
YUR25_14_X_1,Unknown,NA,NA,NA
YUR25_14_X_2,Unknown,NA,NA,NA
YUR25_14_X_3,Unknown,NA,NA,NA
YUR25_14_X_4,Unknown,NA,NA,NA
YUR25_14_X_5,Unknown,NA,NA,NA
YUR25_3_A_1,Spring,2024-12-03T10:49:00Z,32,Fall
YUR25_3_A_10,Spring,2024-12-03T11:08:00Z,32,Fall
YUR25_3_A_2,Spring,2024-12-03T10:52:00Z,33,Fall
YUR25_3_A_3,Spring,2024-12-03T10:54:00Z,34,Spring
YUR25_3_A_4,Spring,2024-12-03T10:56:00Z,34,Spring
YUR25_3_A_5,Spring,2024-12-03T10:58:00Z,28,Fall
YUR25_3_A_6,Spring,2024-12-03T11:00:00Z,31,Fall
YUR25_3_A_7,Spring,2024-12-03T11:02:00Z,30,Fall
YUR25_3_A_8,Spring,2024-12-03T11:04:00Z,32,Fall
YUR25_3_A_9,Spring,2024-12-03T11:06:00Z,31,Fall
YUR25_4_A_1,Spring,2024-12-16T10:42:00Z,34,Fall
YUR25_4_A_10,Spring,2024-12-16T10:57:00Z,35,Fall
YUR25_4_A_2,Spring,2024-12-16T10:44:00Z,33,Fall
YUR25_4_A_3,Early/Late Heterozygous,2024-12-16T10:46:00Z,36,Fall
YUR25_4_A_4,Early/Late Heterozygous,2024-12-16T10:49:00Z,32,Fall
YUR25_4_A_5,Spring,2024-12-16T10:50:00Z,33,Fall
YUR25_4_A_6,Spring,2024-12-16T10:52:00Z,32,Fall
YUR25_4_A_7,Spring,2024-12-16T10:53:00Z,34,Fall
YUR25_4_A_8,Spring,2024-12-16T10:54:00Z,33,Fall
YUR25_4_A_9,Spring,2024-12-16T10:56:00Z,34,Fall
YUR25_5_A_1,Early/Late Heterozygous,2024-12-31T10:45:00Z,34,Fall
YUR25_5_A_10,Fall,2024-12-31T10:58:00Z,36,Fall
YUR25_5_A_2,Early/Late Heterozygous,2024-12-31T10:47:00Z,34,Fall
YUR25_5_A_3,Spring,2024-12-31T10:49:00Z,34,Fall
YUR25_5_A_4,Early/Late Heterozygous,2024-12-31T10:50:00Z,34,Fall
YUR25_5_A_5,Spring,2024-12-31T10:52:00Z,35,Fall
YUR25_5_A_6,Spring,2024-12-31T10:53:00Z,36,Fall
YUR25_5_A_7,Spring,2024-12-31T10:55:00Z,39,Fall
YUR25_5_A_8,Early/Late Heterozygous,2024-12-31T10:56:00Z,35,Fall
YUR25_5_A_9,Spring,2024-12-31T10:57:00Z,35,Fall
YUR25_6_A_1,Spring,2025-01-13T10:37:00Z,35,Fall
YUR25_6_A_10,Early/Late Heterozygous,2025-01-13T10:50:00Z,34,Fall
YUR25_6_A_2,Fall,2025-01-13T10:39:00Z,36,Fall
YUR25_6_A_3,Fall,2025-01-13T10:40:00Z,38,Fall
YUR25_6_A_4,Early/Late Heterozygous,2025-01-13T10:41:00Z,34,Fall
YUR25_6_A_5,Fall,2025-01-13T10:43:00Z,36,Fall
YUR25_6_A_6,Early/Late Heterozygous,2025-01-13T10:44:00Z,35,Fall
YUR25_6_A_7,Early/Late Heterozygous,2025-01-13T10:45:00Z,40,Fall
YUR25_6_A_8,Early/Late Heterozygous,2025-01-13T10:47:00Z,38,Fall
YUR25_6_A_9,Spring,2025-01-13T10:49:00Z,39,Fall
YUR25_6_B_1,Spring,2025-01-13T10:33:00Z,54,Spring
YUR25_6_B_2,Spring,2025-01-13T10:34:00Z,55,Spring
YUR25_6_B_3,Spring,2025-01-13T10:36:00Z,53,Spring
YUR25_6_B_4,Spring,2025-01-13T10:52:00Z,58,Spring
YUR25_6_B_5,Spring,2025-01-14T10:51:00Z,58,Spring
YUR25_6_C_1,Early/Late Heterozygous,2025-01-14T11:09:00Z,65,Winter
YUR25_7_A_1,Early/Late Heterozygous,2025-01-27T11:08:00Z,37,Fall
YUR25_7_A_10,Early/Late Heterozygous,2025-01-27T11:30:00Z,37,Fall
YUR25_7_A_2,Fall,2025-01-27T11:11:00Z,38,Fall
YUR25_7_A_3,Early/Late Heterozygous,2025-01-27T11:13:00Z,36,Fall
YUR25_7_A_4,Fall,2025-01-27T11:16:00Z,37,Fall
YUR25_7_A_5,Early/Late Heterozygous,2025-01-27T11:18:00Z,37,Fall
YUR25_7_A_6,Fall,2025-01-27T11:21:00Z,36,Fall
YUR25_7_A_7,Fall,2025-01-27T11:23:00Z,36,Fall
YUR25_7_A_8,Early/Late Heterozygous,2025-01-27T11:26:00Z,36,Fall
YUR25_7_A_9,Early/Late Heterozygous,2025-01-27T11:27:00Z,38,Fall
YUR25_8_A_1,Fall,2025-02-12T11:32:00Z,37,Fall
YUR25_8_A_10,Early/Late Heterozygous,2025-02-12T11:46:00Z,36,Fall
YUR25_8_A_2,Fall,2025-02-12T11:33:00Z,34,Fall
YUR25_8_A_3,Fall,2025-02-12T11:34:00Z,38,Fall
YUR25_8_A_4,Fall,2025-02-12T11:36:00Z,37,Fall
YUR25_8_A_5,Early/Late Heterozygous,2025-02-12T11:36:00Z,35,Fall
YUR25_8_A_6,Early/Late Heterozygous,2025-02-12T11:38:00Z,36,Fall
YUR25_8_A_7,Fall,2025-02-12T11:40:00Z,38,Fall
YUR25_8_A_8,Fall,2025-02-12T11:44:00Z,36,Fall
YUR25_8_A_9,Fall,2025-02-12T11:45:00Z,35,Fall
YUR25_8_B_1,Spring,2025-02-12T11:39:00Z,46,Fall
YUR25_8_B_2,Early/Late Heterozygous,2025-02-13T10:54:00Z,46,Fall
YUR25_8_B_3,Spring,2025-02-13T10:56:00Z,55,Spring
YUR25_8_C_1,Spring,2025-02-12T11:30:00Z,75,Winter
YUR25_8_C_2,Spring,2025-02-12T11:31:00Z,67,Spring
YUR25_8_X_1,Unknown,2025-02-12T11:29:00Z,96,Winter
YUR25_9_A_1,Fall,2025-02-24T10:44:00Z,34,Fall
YUR25_9_A_10,Fall,2025-02-24T10:56:00Z,44,Fall
YUR25_9_A_2,Fall,2025-02-24T10:46:00Z,33,Fall
YUR25_9_A_3,Early/Late Heterozygous,2025-02-24T10:47:00Z,37,Fall
YUR25_9_A_4,Fall,2025-02-24T10:48:00Z,36,Fall
YUR25_9_A_5,Fall,2025-02-24T10:49:00Z,39,Fall
YUR25_9_A_6,Fall,2025-02-24T10:51:00Z,34,Fall
YUR25_9_A_7,Fall,2025-02-24T10:52:00Z,38,Fall
YUR25_9_A_8,Spring,2025-02-24T10:53:00Z,43,Fall
YUR25_9_A_9,Spring,2025-02-24T10:55:00Z,35,Fall
YUR25_9_B_1,Fall,2025-02-24T10:58:00Z,55,Fall
YUR25_9_B_2,Spring,2025-02-24T11:00:00Z,55,Fall
YUR25_9_B_3,Spring,2025-02-24T11:01:00Z,47,Fall
YUR25_9_B_4,Spring,2025-02-24T11:03:00Z,45,Fall
YUR25_9_B_5,Spring,2025-02-25T10:49:00Z,60,Spring
YUR25_9_C_1,Early/Late Heterozygous,2025-02-25T11:00:00Z,69,Spring
BTC22_10_B_1,LateFall,2024-12-31T11:40:00Z,,
BTC22_10_B_2,Spring,2024-12-31T11:43:00Z,,
BTC22_10_B_3,Fall,2024-12-31T11:45:00Z,,
BTC22_10_C_1,Fall,2024-12-31T11:48:00Z,,
BTC22_10_C_2,Fall,2024-12-31T11:52:00Z,,
BTC22_10_C_3,Fall,2024-12-31T11:55:00Z,,
BTC22_10_C_4,LateFall,2024-12-31T11:31:00Z,,
BTC22_10_C_5,LateFall,2024-12-31T11:38:00Z,,
BTC22_10_C_6,LateFall,2025-01-05T11:40:00Z,,
BTC22_10_C_7,LateFall,2025-01-05T11:26:00Z,,
BTC22_10_C_8,LateFall,2025-01-06T11:40:00Z,,
BTC22_1_A_1,Spring,2025-01-05T11:50:00Z,,
BTC22_1_A_2,Spring/Winter,2025-01-07T10:49:00Z,,
BTC22_1_A_3,Spring,2025-01-08T12:51:00Z,,
BTC22_2_A_1,Spring,2025-01-09T00:00:00Z,,
BTC22_2_A_2,Spring,2025-01-09T12:53:00Z,,
BTC22_2_A_3,Spring,2025-01-02T11:18:00Z,,
BTC22_3_A_1,Spring,2025-01-02T11:20:00Z,,
BTC22_4_B_1,Unknown,2025-01-02T11:22:00Z,,
BTC22_4_B_2,Unknown,2025-01-02T11:24:00Z,,
BTC22_4_B_3,Spring/Winter,2025-01-02T11:26:00Z,,
BTC22_6_B_1,Unknown,2025-01-12T11:06:00Z,,
BTC22_6_B_2,Unknown,2025-01-12T11:17:00Z,,
BTC22_7_A_1,Fall/LateFall,2025-01-12T11:18:00Z,,
BTC22_7_B_1,Unknown,2025-01-12T11:19:00Z,,
BTC22_7_B_3,Unknown,2025-01-12T11:22:00Z,,
BTC22_7_B_4,Unknown,2025-01-12T11:24:00Z,,
BTC22_8_A_1,Unknown,2025-01-12T11:25:00Z,,
BTC22_8_A_2,Unknown,2025-01-12T11:26:00Z,,
BTC22_8_A_3,Unknown,2025-01-12T11:27:00Z,,
BTC22_8_B_1,Spring,2025-01-12T11:28:00Z,,
BTC22_8_B_3,Unknown,2025-01-12T11:34:00Z,,
BTC22_8_C_1,Spring/Winter,2025-01-12T11:06:00Z,,
BTC22_9_B_1,Fall,2025-01-12T11:35:00Z,,
BTC22_9_B_2,Spring,2025-01-13T10:19:00Z,,
BTC22_9_B_3,LateFall,2025-01-13T10:21:00Z,,
BTC22_9_C_1,Spring,2025-01-13T10:22:00Z,,
BTC22_9_C_2,Spring,2025-01-13T10:23:00Z,,
BTC22_9_C_3,Spring,2025-01-13T10:24:00Z,,
BTC22_9_C_4,Spring,2025-01-13T10:25:00Z,,
BTC22_9_D_1,Spring,2025-01-13T10:26:00Z,,
BTC23_10_A_1,Spring,2025-01-13T10:28:00Z,,
